Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
1,David Aardsma,28,SEA,53,0,0,49.2,6,2,3,1,0,.833,,,0,0,0,0.91,0.09,P
2,Bobby Abreu,36,LAA,134,134,113,1154.2,255,242,7,6,2,.976,-19,-20,-25,-25,-8,1.94,1.86,OF
3,Jeremy Accardo,28,TOR,5,0,0,6.2,1,0,1,0,0,1.000,,,0,0,0,1.35,0.20,P
4,Alfredo Aceves,27,NYY,10,0,0,12.0,2,0,2,0,0,1.000,,,1,18,0,1.50,0.20,P
5,Jonathan Albaladejo,27,NYY,10,0,0,11.1,2,0,2,0,0,1.000,,,1,19,0,1.59,0.20,P
6,Matt Albers,27,BAL,62,0,0,75.2,22,6,15,1,3,.955,,,-1,-2,-1,2.50,0.34,P
7,Cory Aldridge,31,LAA,5,3,2,29.0,5,5,0,0,0,1.000,0,-17,-3,-124,0,1.55,1.00,OF
8,Eliézer Alfonzo,31,SEA,12,10,9,91.0,58,54,2,2,0,.966,1,13,-1,-12,-1,5.54,4.67,C
9,Héctor Ambriz,26,CLE,34,0,0,48.1,8,1,7,0,0,1.000,,,0,0,0,1.49,0.24,P
10,Brett Anderson,22,OAK,19,19,0,112.1,36,4,31,1,1,.972,,,2,4,0,2.80,1.84,P
11,Lars Anderson,22,BOS,18,11,7,111.0,105,96,9,0,9,1.000,1,11,1,13,0,8.51,5.83,1B
12,Robert Andino,26,BAL,16,16,10,142.0,46,17,28,1,5,.978,1,7,1,9,0,2.85,2.14,2B-3B-SS
13,Elvis Andrus,21,TEX,148,144,140,1291.1,659,242,401,16,89,.976,3,3,-7,-6,-3,4.48,4.34,SS
14,Rick Ankiel,30,KCR,25,23,22,209.0,71,68,1,2,1,.972,-6,-36,-6,-34,-4,2.97,2.76,OF
15,J.P. Arencibia,24,TOR,8,7,6,63.0,51,48,3,0,0,1.000,1,19,0,0,0,7.29,6.38,C
16,Joaquín Arias,25,TEX,33,22,13,196.2,121,66,53,2,19,.983,1,4,-3,-16,0,5.45,3.61,2B-1B-SS
17,Jake Arrieta,24,BAL,18,18,0,100.1,23,8,13,2,1,.913,,,0,0,0,1.88,1.17,P
18,Scott Atchison,34,BOS,43,1,0,60.0,13,7,6,0,1,1.000,,,0,0,0,1.95,0.30,P
19,Garrett Atkins,30,BAL,30,30,29,259.1,259,242,16,1,24,.996,-4,-16,-5,-22,-1,8.95,8.60,1B
20,Alex Avila,23,DET,98,84,71,756.2,594,556,34,4,5,.993,-3,-5,-7,-11,-1,7.02,6.02,C
21,Mike Aviles,29,KCR,103,101,98,894.2,505,203,288,14,45,.972,-7,-10,-8,-10,-2,4.94,4.68,2B-SS-3B
22,Erick Aybar,26,LAA,135,133,130,1179.2,563,198,344,21,59,.963,-6,-6,4,4,-1,4.14,4.01,SS
23,Willy Aybar,27,TBR,18,3,2,56.0,28,15,12,1,1,.964,-1,-15,0,6,0,4.34,1.42,3B-1B-2B
24,Andrew Bailey,26,OAK,47,0,0,49.0,9,4,5,0,0,1.000,,,0,0,0,1.65,0.19,P
25,Scott Baker,28,MIN,29,29,0,170.1,29,15,13,1,1,.966,,,2,2,0,1.48,0.97,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
26,Rocco Baldelli,28,TBR,4,3,0,22.0,6,6,0,0,0,1.000,-1,-44,2,109,0,2.45,1.50,OF
27,Grant Balfour,32,TBR,57,0,0,55.1,4,2,2,0,0,1.000,,,0,0,0,0.65,0.07,P
28,Brian Bannister,29,KCR,24,23,0,127.2,36,16,19,1,1,.972,,,2,3,1,2.47,1.46,P
29,Daniel Bard,25,BOS,73,0,0,74.2,16,7,7,2,1,.875,,,-2,-5,0,1.69,0.19,P
30,Josh Bard,32,SEA,39,35,33,304.0,216,202,12,2,0,.991,3,12,-3,-11,-1,6.34,5.49,C
31,Jason Bartlett,30,TBR,131,125,112,1104.0,472,152,309,11,58,.977,-4,-5,-1,-1,0,3.76,3.52,SS
32,Daric Barton,24,OAK,157,155,143,1333.2,1492,1404,78,10,121,.993,11,10,18,16,1,10.00,9.44,1B
33,José Bautista,29,TOR,159,159,142,1396.2,351,232,112,7,12,.980,-14,-12,-7,-6,9,2.22,2.08,OF-3B-1B
34,Josh Beckett,30,BOS,21,21,0,127.2,30,9,20,1,0,.967,,,-2,-3,0,2.04,1.38,P
35,Gordon Beckham,23,CHW,126,125,122,1111.1,632,245,375,12,100,.981,-11,-12,-7,-7,1,5.02,4.92,2B
36,Josh Bell,23,BAL,50,40,36,369.1,108,27,77,4,8,.963,-1,-3,3,10,-1,2.53,2.08,3B
37,Trevor Bell,23,LAA,25,7,0,61.0,13,7,5,1,1,.923,,,-1,-3,0,1.77,0.48,P
38,Adrián Beltré,31,BOS,154,151,146,1342.2,442,138,285,19,31,.957,7,6,19,17,1,2.84,2.75,3B
39,Omar Beltré,28,TEX,2,2,0,7.0,3,0,3,0,0,1.000,,,-1,-26,0,3.86,1.50,P
40,Joaquín Benoit,32,TBR,63,0,0,60.1,4,0,4,0,0,1.000,,,1,4,0,0.60,0.06,P
41,Brad Bergesen,24,BAL,30,28,2,170.0,33,11,22,0,3,1.000,,,4,5,0,1.75,1.10,P
42,Jason Berken,26,BAL,41,0,0,62.1,7,3,4,0,0,1.000,,,0,0,0,1.01,0.17,P
43,Lance Berkman,34,NYY,8,7,3,60.1,57,54,2,1,8,.982,-2,-44,-2,-36,-1,8.35,7.00,1B
44,Yuniesky Betancourt,28,KCR,151,151,148,1331.2,692,256,418,18,84,.974,-3,-2,-27,-24,-3,4.56,4.46,SS
45,Wilson Betemit,28,KCR,61,59,57,524.1,156,67,79,10,10,.936,-14,-33,-15,-34,-1,2.51,2.35,3B-1B-OF-2B
46,Nick Blackburn,28,MIN,28,26,1,161.0,38,11,25,2,4,.947,,,2,3,0,2.01,1.29,P
47,Hank Blalock,29,TBR,5,2,1,23.0,12,8,3,1,1,.917,0,-5,2,104,0,4.30,2.20,3B-1B-OF
48,Andrés Blanco,26,TEX,64,48,38,444.1,206,65,134,7,27,.966,4,10,0,1,1,4.03,3.06,2B-SS-3B
49,Grégor Blanco,26,KCR,44,44,42,382.0,102,99,3,0,1,1.000,-3,-8,-5,-15,0,2.40,2.32,OF
50,Jerry Blevins,26,OAK,63,0,0,48.2,9,2,5,2,0,.778,,,-2,-8,0,1.29,0.11,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Willie Bloomquist,32,KCR,51,40,33,370.1,112,76,31,5,6,.955,1,3,-16,-51,-1,2.60,1.98,OF-3B-2B-1B-SS
52,Brennan Boesch,25,DET,118,111,76,937.2,235,216,9,10,2,.957,3,4,-5,-6,-4,2.16,1.91,OF
53,Brandon Boggs,27,TEX,4,2,2,18.0,5,5,0,0,0,1.000,-2,-120,-5,-333,0,2.50,1.25,OF
54,Jeremy Bonderman,27,DET,30,29,0,171.0,25,12,10,3,4,.880,,,-8,-9,-1,1.16,0.73,P
55,Eddie Bonine,29,DET,47,1,0,68.0,10,4,6,0,3,1.000,,,-2,-6,0,1.32,0.21,P
56,Boof Bonser,28,TOT,15,0,0,25.0,9,3,6,0,0,1.000,,,0,0,0,3.24,0.60,P
57,Julio Borbon,24,TEX,133,122,107,1101.2,343,337,2,4,0,.988,0,0,20,21,0,2.77,2.55,OF
58,Peter Bourjos,23,LAA,51,49,48,449.2,160,149,10,1,1,.994,14,38,26,69,10,3.18,3.12,OF
59,Michael Bowden,23,BOS,14,0,0,15.1,2,0,1,1,0,.500,,,-1,-12,0,0.59,0.07,P
60,Cedrick Bowers,32,OAK,14,0,0,14.0,1,1,0,0,0,1.000,,,0,0,0,0.64,0.07,P
61,Dallas Braden,26,OAK,30,30,5,192.2,46,12,32,2,4,.957,,,4,4,0,2.06,1.47,P
62,Milton Bradley,32,SEA,40,39,32,330.1,93,88,3,2,0,.978,-1,-5,0,0,-2,2.48,2.28,OF
63,Michael Brantley,23,CLE,72,69,68,625.2,163,161,0,2,0,.988,-8,-16,-30,-57,2,2.32,2.24,OF
64,Russell Branyan,34,TOT,51,48,43,416.1,508,458,45,5,66,.990,7,19,1,2,-3,10.87,9.86,1B
65,Craig Breslow,29,OAK,75,0,0,74.2,5,2,2,1,0,.800,,,-1,-2,0,0.48,0.05,P
66,Reid Brignac,24,TBR,108,75,54,732.0,380,134,237,9,39,.976,1,1,9,14,2,4.56,3.09,2B-SS-OF
67,Dusty Brown,28,BOS,7,3,2,35.2,30,26,4,0,2,1.000,-1,-34,1,37,1,7.57,4.29,C
68,Jordan Brown,26,CLE,17,15,13,130.0,90,87,3,0,5,1.000,2,20,3,27,0,6.23,5.29,1B-OF
69,Clay Buchholz,25,BOS,28,28,1,173.2,47,21,24,2,1,.957,,,0,0,-1,2.33,1.61,P
70,Taylor Buchholz,28,TOR,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
71,John Buck,29,TOR,112,104,100,933.0,778,733,40,5,6,.994,1,1,-11,-14,-2,7.46,6.90,C
72,Travis Buck,26,OAK,13,13,11,114.1,16,16,0,0,0,1.000,-3,-28,-2,-21,0,1.26,1.23,OF
73,Ryan Budde,30,LAA,6,3,2,30.0,37,35,2,0,1,1.000,-1,-40,0,0,0,11.10,6.17,C
74,Mark Buehrle,31,CHW,33,33,3,210.1,50,4,46,0,4,1.000,,,12,12,0,2.14,1.52,P
75,Jason Bulger,31,LAA,25,0,0,24.0,4,3,1,0,0,1.000,,,1,9,0,1.50,0.16,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Bryan Bullington,29,KCR,13,5,0,42.2,10,6,2,2,1,.800,,,-2,-9,0,1.69,0.62,P
77,A.J. Burnett,33,NYY,33,33,1,186.2,29,9,16,4,1,.862,,,-7,-7,-1,1.21,0.76,P
78,Alex Burnett,22,MIN,41,0,0,47.2,7,1,5,1,0,.857,,,-1,-4,0,1.13,0.15,P
79,Drew Butera,26,MIN,47,44,34,394.2,332,301,26,5,3,.985,4,12,3,9,0,7.46,6.96,C
80,Billy Butler,24,KCR,127,126,120,1102.1,1104,1002,96,6,101,.995,2,2,-4,-4,-2,8.96,8.65,1B
81,Eric Byrnes,34,SEA,11,8,8,85.0,28,28,0,0,0,1.000,-1,-16,0,0,0,2.96,2.55,OF
82,Asdrúbal Cabrera,24,CLE,95,94,90,825.1,431,148,271,12,73,.972,-3,-4,-1,-1,3,4.57,4.41,SS
83,Fernando Cabrera,28,BOS,1,0,0,1.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
84,Miguel Cabrera,27,DET,148,148,132,1285.1,1327,1218,96,13,133,.990,-3,-2,-5,-4,0,9.20,8.88,1B
85,Trevor Cahill,22,OAK,30,30,1,196.2,61,6,54,1,2,.984,,,11,11,1,2.75,2.00,P
86,Alberto Callaspo,27,TOT,141,139,129,1236.0,382,102,269,11,34,.971,9,9,2,1,-2,2.70,2.59,3B-2B-OF
87,Mike Cameron,37,BOS,46,43,38,392.0,116,111,3,2,1,.983,5,14,-12,-36,0,2.62,2.48,OF
88,Shawn Camp,34,TOR,70,0,0,72.1,8,4,4,0,1,1.000,,,-1,-2,0,1.00,0.11,P
89,Robinson Canó,27,NYY,158,157,153,1393.1,776,341,432,3,114,.996,4,4,16,14,-1,4.99,4.89,2B
90,Jorge Cantú,28,TEX,29,26,20,227.0,177,160,17,0,20,1.000,4,19,-2,-8,0,7.02,5.53,1B-3B-2B
91,Matt Capps,26,MIN,27,0,0,27.0,5,2,3,0,1,1.000,,,0,0,0,1.67,0.19,P
92,Luke Carlin,29,CLE,6,4,3,37.0,38,34,4,0,1,1.000,1,32,0,0,0,9.24,6.33,C
93,Jesse Carlson,29,TOR,20,0,0,13.2,4,2,2,0,1,1.000,,,0,0,0,2.63,0.20,P
94,Mike Carp,24,SEA,10,10,4,70.0,69,65,4,0,3,1.000,-1,-24,0,0,0,8.87,6.90,1B-OF
95,Carlos Carrasco,23,CLE,7,7,1,44.2,8,3,5,0,0,1.000,,,1,5,0,1.61,1.14,P
96,Matt Carson,28,OAK,33,21,12,194.0,47,45,2,0,0,1.000,1,9,0,0,0,2.18,1.42,OF
97,Chris Carter,23,OAK,22,22,8,156.0,27,25,0,2,0,.926,-3,-22,-8,-61,-2,1.44,1.14,OF
98,Kevin Cash,32,BOS,29,19,13,181.0,163,148,14,1,0,.994,-5,-33,-3,-19,-2,8.06,5.59,C
99,Alexi Casilla,25,MIN,60,37,32,370.1,193,66,122,5,26,.974,-5,-15,2,6,1,4.57,3.08,SS-2B-3B-OF
100,Bobby Cassevah,24,LAA,16,0,0,20.0,5,2,3,0,0,1.000,,,-1,-9,0,2.25,0.31,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Alberto Castillo,34,BAL,14,0,0,10.2,3,1,2,0,1,1.000,,,0,0,0,2.53,0.21,P
102,Ramón Castro,34,CHW,34,31,30,279.0,229,214,14,1,0,.996,2,9,-2,-8,-2,7.35,6.71,C
103,Brett Cecil,23,TOR,28,28,0,172.2,25,3,21,1,2,.960,,,1,1,-1,1.25,0.86,P
104,Francisco Cervelli,24,NYY,91,80,71,727.0,638,580,45,13,2,.980,-10,-17,-3,-5,-3,7.74,6.79,C-3B
105,Joba Chamberlain,24,NYY,73,0,0,71.2,8,2,6,0,1,1.000,,,-1,-3,0,1.00,0.11,P
106,Eric Chavez,32,OAK,1,0,0,5.0,7,7,0,0,0,1.000,0,0,0,0,0,12.60,7.00,1B
107,Jesse Chavez,26,KCR,23,0,0,26.0,3,2,1,0,0,1.000,,,0,0,0,1.04,0.13,P
108,Bruce Chen,33,KCR,33,23,1,140.1,29,4,24,1,0,.966,,,6,9,0,1.80,0.85,P
109,Randy Choate,34,TBR,85,0,0,44.2,13,4,8,1,1,.923,,,-1,-4,0,2.42,0.14,P
110,Shin-Soo Choo,27,CLE,142,142,137,1249.2,285,267,14,4,3,.986,8,8,10,9,10,2.02,1.98,OF
111,Robert Coello,25,BOS,6,0,0,5.2,0,0,0,0,0,,,,-1,-32,,0.00,0.00,P
112,Phil Coke,27,DET,74,1,0,64.2,9,2,6,1,1,.889,,,-1,-3,0,1.11,0.11,P
113,Jesús Colomé,32,SEA,12,0,0,17.0,3,0,3,0,0,1.000,,,0,0,0,1.59,0.25,P
114,Román Colón,30,KCR,5,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
115,Hank Conger,22,LAA,10,9,6,80.0,69,63,3,3,0,.957,0,0,-1,-14,0,7.43,6.60,C
116,Alex Cora,34,TEX,3,2,2,20.0,7,3,4,0,2,1.000,-1,-60,-1,-54,0,3.15,2.33,2B-3B
117,Chad Cordero,28,SEA,9,0,0,9.2,0,0,0,0,0,,,,1,23,,0.00,0.00,P
118,Lance Cormier,29,TBR,60,0,0,62.0,17,11,6,0,3,1.000,,,1,4,0,2.47,0.28,P
119,Dan Cortes,23,SEA,4,0,0,5.1,1,1,0,0,0,1.000,,,0,0,0,1.69,0.25,P
120,Jesse Crain,28,MIN,71,0,0,68.0,18,3,14,1,3,.944,,,1,3,0,2.25,0.24,P
121,Bobby Cramer,30,OAK,4,4,0,23.2,4,0,4,0,0,1.000,,,2,18,0,1.52,1.00,P
122,Carl Crawford,28,TBR,147,144,132,1260.1,315,306,7,2,0,.994,7,7,16,15,2,2.24,2.13,OF
123,Coco Crisp,30,OAK,73,73,68,625.0,186,182,2,2,0,.989,5,9,14,26,6,2.65,2.52,OF
124,Trevor Crowe,26,CLE,116,106,101,968.2,288,274,9,5,1,.983,4,5,3,3,2,2.63,2.44,OF
125,Juan Cruz,31,KCR,5,0,0,5.1,1,0,1,0,0,1.000,,,1,41,0,1.69,0.20,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Nelson Cruz,29,TEX,101,101,88,888.0,258,250,3,5,1,.981,8,11,6,8,2,2.56,2.50,OF
127,Michael Cuddyer,31,MIN,157,156,142,1386.2,958,884,68,6,71,.994,-13,-11,-30,-25,1,6.18,5.73,1B-OF-3B-2B
128,Colin Curtis,25,NYY,23,11,8,114.1,22,22,0,0,0,1.000,-1,-9,0,0,0,1.73,0.96,OF
129,Jack Cust,31,OAK,16,14,8,105.1,33,29,3,1,0,.970,-2,-17,0,0,0,2.73,2.00,OF
130,Johnny Damon,36,DET,36,35,17,268.1,61,57,2,2,1,.967,0,-1,6,26,0,1.98,1.64,OF
131,John Danks,25,CHW,32,32,1,213.0,40,5,35,0,4,1.000,,,4,4,-1,1.69,1.25,P
132,Kyle Davies,26,KCR,32,32,1,183.2,38,13,23,2,2,.947,,,-2,-2,0,1.76,1.13,P
133,Chris Davis,24,TEX,42,30,29,300.2,294,269,23,2,27,.993,0,1,2,9,0,8.74,6.95,1B-3B
134,Rajai Davis,29,OAK,140,133,110,1183.2,303,294,5,4,2,.987,-3,-3,-13,-13,-10,2.27,2.14,OF
135,Wade Davis,24,TBR,29,29,0,168.0,37,16,19,2,4,.946,,,-2,-2,0,1.88,1.21,P
136,Alejandro De Aza,26,CHW,12,8,5,71.0,17,17,0,0,0,1.000,-2,-34,0,0,0,2.15,1.42,OF
137,David DeJesus,30,KCR,88,87,81,762.1,188,183,5,0,1,1.000,9,14,-11,-17,4,2.22,2.14,OF
138,Rob Delaney,25,MIN,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
139,Manny Delcarmen,28,BOS,48,0,0,44.0,10,4,6,0,0,1.000,,,2,10,0,2.05,0.21,P
140,Jason Donald,25,CLE,86,84,79,745.0,397,119,266,12,52,.970,-4,-6,-13,-20,-1,4.65,4.38,SS-2B
141,Josh Donaldson,24,OAK,9,6,4,53.1,51,46,3,2,1,.961,-1,-20,-1,-18,0,8.27,5.44,C-1B
142,Félix Doubront,22,BOS,12,3,0,25.0,6,2,1,3,0,.500,,,0,0,0,1.08,0.25,P
143,Scott Downs,34,TOR,67,0,0,61.1,19,5,12,2,3,.895,,,2,7,0,2.49,0.25,P
144,Kyle Drabek,22,TOR,3,3,0,17.0,7,3,3,1,2,.857,,,-1,-11,0,3.18,2.00,P
145,J.D. Drew,34,BOS,133,127,104,1102.2,236,234,1,1,1,.996,7,7,16,17,-4,1.92,1.77,OF
146,Justin Duchscherer,32,OAK,5,5,0,28.0,4,0,4,0,1,1.000,,,0,0,0,1.29,0.80,P
147,Brian Duensing,27,MIN,53,13,1,130.2,30,5,25,0,1,1.000,,,5,8,0,2.07,0.57,P
148,Shelley Duncan,30,CLE,52,45,30,376.0,97,90,7,0,2,1.000,2,7,11,35,2,2.32,1.87,OF-1B
149,Jarrod Dyson,25,KCR,15,14,14,129.0,52,48,2,2,2,.962,3,24,6,55,0,3.49,3.33,OF
150,Mike Ekstrom,26,TBR,15,0,0,16.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Mark Ellis,33,OAK,116,113,108,986.1,549,218,328,3,77,.995,8,10,8,10,1,4.98,4.71,2B
152,Jacoby Ellsbury,26,BOS,18,18,14,151.0,44,44,0,0,0,1.000,1,5,4,31,0,2.62,2.44,OF
153,Edwin Encarnación,27,TOR,95,95,88,841.2,263,71,174,18,16,.932,-1,-2,-3,-4,-1,2.62,2.58,3B
154,Yunel Escobar,27,TOR,60,60,58,532.2,287,105,173,9,48,.969,2,5,1,3,1,4.70,4.63,SS
155,Terry Evans,28,LAA,1,0,0,2.0,1,1,0,0,0,1.000,0,-240,0,0,0,4.50,1.00,OF
156,Dana Eveland,26,TOR,9,9,0,44.2,13,5,8,0,0,1.000,,,2,9,0,2.62,1.44,P
157,Adam Everett,33,DET,31,28,18,229.1,123,48,74,1,24,.992,-3,-15,0,0,0,4.79,3.94,SS
158,Kyle Farnsworth,34,KCR,37,0,0,44.2,10,5,5,0,0,1.000,,,0,0,-1,2.01,0.27,P
159,Scott Feldman,27,TEX,29,22,0,141.1,39,13,26,0,3,1.000,,,1,2,0,2.48,1.34,P
160,Neftalí Feliz,22,TEX,70,0,0,69.1,5,3,2,0,0,1.000,,,0,0,0,0.65,0.07,P
161,Josh Fields,27,KCR,12,12,12,106.0,33,9,19,5,0,.848,-3,-35,0,0,0,2.38,2.33,3B
162,Casey Fien,26,DET,2,0,0,2.2,2,1,1,0,0,1.000,,,0,0,0,6.75,1.00,P
163,Alfredo Fígaro,25,DET,8,1,0,14.2,5,0,3,2,0,.600,,,-2,-26,0,1.84,0.38,P
164,Chone Figgins,32,SEA,161,161,158,1417.0,707,274,414,19,110,.973,-9,-8,-10,-8,1,4.37,4.27,2B
165,Doug Fister,26,SEA,28,28,0,171.0,37,17,19,1,3,.973,,,1,1,0,1.89,1.29,P
166,Randy Flores,34,MIN,11,0,0,3.2,1,0,1,0,0,1.000,,,0,0,0,2.45,0.09,P
167,Tyler Flowers,24,CHW,7,3,2,31.2,31,30,1,0,0,1.000,0,0,0,0,0,8.81,4.43,C
168,Gavin Floyd,27,CHW,30,30,1,187.1,35,9,24,2,2,.943,,,1,1,0,1.59,1.06,P
169,Jake Fox,27,TOT,45,29,21,269.2,176,160,14,2,5,.989,-1,-5,3,13,2,5.81,3.78,C-OF-1B-3B
170,Matt Fox,27,TOT,4,1,0,7.1,1,1,0,0,0,1.000,,,0,0,0,1.23,0.25,P
171,Frank Francisco,30,TEX,56,0,0,52.2,5,4,1,0,0,1.000,,,-2,-7,0,0.85,0.09,P
172,Jeff Francoeur,26,TEX,14,10,7,100.0,21,20,0,1,0,.952,1,11,2,24,0,1.80,1.43,OF
173,Kevin Frandsen,28,LAA,50,44,35,400.0,155,66,82,7,9,.955,-6,-19,-4,-12,0,3.33,2.85,3B-1B-2B-OF
174,Jason Frasor,32,TOR,69,0,0,63.2,12,6,5,1,1,.917,,,-2,-6,0,1.55,0.16,P
175,Jeff Frazier,27,DET,4,3,2,25.0,12,11,1,0,1,1.000,2,86,2,96,0,4.32,3.00,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Luke French,24,SEA,16,13,0,87.2,16,10,6,0,1,1.000,,,1,3,0,1.64,1.00,P
177,Brian Fuentes,34,TOT,48,0,0,48.0,5,0,5,0,0,1.000,,,2,50,0,0.94,0.10,P
178,Armando Gabino,26,BAL,5,0,0,4.2,1,1,0,0,0,1.000,,,0,0,0,1.93,0.20,P
179,Armando Galarraga,28,DET,25,24,2,144.1,20,6,11,3,0,.850,,,0,0,0,1.06,0.68,P
180,Freddy García,33,CHW,28,28,0,157.0,32,14,16,2,2,.938,,,-6,-8,0,1.72,1.07,P
181,Brett Gardner,26,NYY,146,134,107,1211.0,300,287,12,1,2,.997,19,19,70,69,10,2.22,2.05,OF
182,Ryan Garko,29,TEX,6,3,1,33.0,23,17,6,0,3,1.000,1,18,0,0,0,6.27,3.83,1B
183,Matt Garza,26,TBR,33,32,3,204.2,24,10,13,1,0,.958,,,-2,-2,0,1.01,0.70,P
184,Chad Gaudin,27,TOT,42,0,0,65.1,9,2,6,1,0,.889,,,-1,-18,0,1.10,0.19,P
185,Craig Gentry,26,TEX,15,9,4,78.0,17,16,1,0,0,1.000,1,17,2,30,0,1.96,1.13,OF
186,Esteban Germán,32,TEX,4,3,1,29.0,11,5,6,0,2,1.000,-1,-25,-2,-82,0,3.41,2.20,2B-OF-SS
187,Justin Germano,27,CLE,23,1,0,35.1,7,1,6,0,0,1.000,,,1,6,0,1.78,0.30,P
188,Chris Getz,26,KCR,66,60,59,544.0,281,113,164,4,43,.986,-2,-4,-2,-4,1,4.58,4.20,2B-3B
189,Chris Gimenez,27,CLE,26,19,16,171.2,125,110,14,1,2,.992,0,1,-1,-6,0,6.50,4.77,C-OF
190,Greg Golson,24,NYY,23,6,2,75.1,26,25,1,0,1,1.000,3,45,4,64,0,3.11,1.13,OF
191,Jeanmar Gómez,22,CLE,11,11,0,57.2,13,7,6,0,0,1.000,,,-2,-7,0,2.03,1.18,P
192,Álex González,33,TOR,85,85,76,740.0,387,104,272,11,67,.972,8,13,13,21,1,4.57,4.42,SS
193,Enrique González,27,DET,18,0,0,26.0,5,3,2,0,0,1.000,,,1,8,0,1.73,0.28,P
194,Gio Gonzalez,24,OAK,33,33,1,200.2,41,7,33,1,0,.976,,,1,1,0,1.79,1.21,P
195,Mike Gonzalez,32,BAL,29,0,0,24.2,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P
196,Alex Gordon,26,KCR,69,67,65,598.1,160,141,12,7,1,.956,-2,-4,-4,-8,-4,2.30,2.22,OF-3B-1B
197,Curtis Granderson,29,NYY,134,123,116,1120.1,323,316,5,2,2,.994,-1,-1,24,25,0,2.58,2.40,OF
198,Nick Green,31,TOR,6,3,3,28.2,16,6,10,0,0,1.000,1,46,-1,-33,0,5.02,2.67,2B-SS
199,Kevin Gregg,32,TOR,63,0,0,59.0,7,3,3,1,0,.857,,,-1,-3,0,0.92,0.10,P
200,Zack Greinke,26,KCR,33,33,3,220.0,49,14,34,1,1,.980,,,9,8,1,1.96,1.45,P
